1, 4
2, 8
3, 12
4, 16
5, 19
6, 23
7, 26
8, 29
9, 32
10, 35
11, 38
12, 40
13, 43
14, 45
15, 47
16, 49
17, 51
18, 53
19, 55
20, 57
21, 58
22, 60
23, 61
24, 62
25, 63
26, 64
27, 65
28, 65
29, 66
30, 66
31, 66
32, 66
33, 66
34, 66
35, 66
